,lat,lng,name,vicinity,placeid
2901,38.8616613,-77.0647329,"Dr. Esther E. Lee, MD","1400 South Joyce Street, Arlington",ChIJCa6Potu2t4kRXp3XUhqni2w
2902,38.86996860000001,-77.0557845,Pentagon Vision Center,"Pentagon Bldg Concourse, Room 2C113, Arlington",ChIJkW4hkru3t4kRU-8f8NyhtK8
2903,38.8617887,-77.0670146,"Susan S. Moore, MS","1200 South Arlington Ridge Road Suite 610, Arlington, VA 22202, Arlington",ChIJGQqlQtu2t4kRVzdYQMYXcKU
2904,38.8419665,-77.0515431,Pediatric Associates of Alexandria,"3600 South Glebe Road #150, Arlington",ChIJyY6tFtSwt4kRTXtbcbv_VDo
2905,38.865005,-77.0596504,"Un Son Amy Chu, OD","1100 South Hayes Street, Arlington",ChIJcT6Y-962t4kRqETwvbuvtpQ
2906,38.8648276,-77.059767,"Daniel O. Olanrewaju, OD","1100 South Hayes Street, Arlington",ChIJazuY-962t4kR2iaJCieFjlo
2907,38.86228699999999,-77.066247,Schaeffer Geraldine MD,"1101 South Arlington Ridge Road #115, Arlington",ChIJc6tFm9y2t4kRrhyO-qsLHAk
2908,38.8638761,-77.0655756,"Geraldine Carlon, LCSW","1101 South Arlington Ridge Road, Arlington",ChIJc6tFm9y2t4kRJOwsGGovjMA
2909,38.8630815,-77.06054,"Dr. Bernard L. Dekoning, MD","800 Army Navy Drive, Arlington",ChIJEyt2Ix63t4kRU0-xu6RvUdU
2910,38.88881360000001,-77.1276712,Dr. David W. Romness,"1635 North George Mason Drive #310, Arlington",ChIJARn_pkm0t4kRgrmAoMzo_NQ
2911,38.888622,-77.126389,PMA Health - Arlington,"1625 North George Mason Drive Suite 355, Arlington",ChIJCa6Potu2t4kRdcjdIBgBDCA
2912,38.8891566,-77.12856219999999,Inova Medical Group General Surgery,"1715 North George Mason Drive #403, Arlington",ChIJUTLOgkm0t4kR1jhGGjCxzRQ
2913,38.8890755,-77.1274832,Endocrinology Assocs Arlington,"1635 North George Mason Drive, Arlington",ChIJARn_pkm0t4kReKIVjKeZ628
2914,38.8891164,-77.12763240000001,Virginia Hospital Center Arlngtn: Runkle Beatriz MD,"1701 North George Mason Drive, Arlington",ChIJWc7L60m0t4kR9uU6-a2IO3g
2915,38.8891164,-77.12763240000001,Virginia Hospital Center Arlington,"1635 North George Mason Drive, Arlington",ChIJWc7L60m0t4kR1V5-NA1Dk3s
2916,38.88892420000001,-77.1273279,Virginia Cancer Specialists - Arlington,"1635 North George Mason Drive STE 170, Arlington",ChIJARn_pkm0t4kRN7JatRon3Ew
2917,38.8888964,-77.12783999999999,"Dr. Christopher C. Annunziata, MD","1635 North George Mason Drive #310, Arlington",ChIJARn_pkm0t4kRc5yBDJSbxCw
2918,38.8891697,-77.1272851,"Thomas Rakowski, MD","1701 North George Mason Drive, Arlington",ChIJARn_pkm0t4kR4CNTnBMmg2E
2919,38.8834802,-77.11697280000001,"Arlington Advanced Dental Care,Dr.Hossein Ahmadian,DDS","1010 North Glebe Road suite 120, Arlington",ChIJ2zZ4izq0t4kRtWyuJ--7FrA
2920,38.88931540000001,-77.1280902,Virginia Hospital Center: Seiler Angele MD,"1635 North George Mason Drive, Arlington",ChIJARn_pkm0t4kRrUn-W4Pb5L4
2921,38.8892481,-77.1280872,Virginia Hospital Center: Karakunnel Joyson MD,"1635 North George Mason Drive # 115, Arlington",ChIJARn_pkm0t4kRTZSAmh3gv5A
2922,38.8890557,-77.12817799999999,Virginia Nephrology Group,"1635 North George Mason Drive # 215, Arlington",ChIJARn_pkm0t4kR1Yklul7RqsI
2923,38.8892481,-77.1280872,"Paula M. Bergamini, M.D.","1635 North George Mason Drive, Arlington",ChIJARn_pkm0t4kRb-7WLlwkgKA
2924,38.8892481,-77.1280872,"Rafat A. Abbasi MD, FACOG","1005 North Glebe Road Suite 470, Arlington",ChIJARn_pkm0t4kRgbtYbfuCOTE
2925,38.8890557,-77.1281779,"Northern Virginia Neurologic Associates, LTD","1635 North George Mason Drive #420, Arlington",ChIJARn_pkm0t4kR6rdssyz1DRw
2926,38.8892481,-77.1280872,"Dr. Kevin D. Sumida, MD","1635 North George Mason Drive #310, Arlington",ChIJARn_pkm0t4kRvYPb9qnZDrc
2927,38.8527991,-77.10523289999999,Foster Daniel DO,"1635 South George Mason Drive #420, Arlington",ChIJARn_pkm0t4kRpELIkwvnBJg
2928,38.8647135,-77.08090519999999,Michael F Rubin DMD,"2121 Columbia Pike, Arlington",ChIJSRrqsLi2t4kRK1EZd7Sbe7s
2929,38.8724272,-77.1034059,"Nicole Sibley, PA","200 North Glebe Road #300, Arlington",ChIJ65g97h-0t4kRxLtF0swXFyg
2930,38.8724272,-77.1034059,"Dr. Julia C. Stanford, MD","200 North Glebe Road, Arlington",ChIJ65g97h-0t4kRZ_XOyRH0VrQ
2931,38.866028,-77.0805414,Prasad Shanti MD,"2001 Columbia Pike # 131, Arlington",ChIJe51hrLi2t4kREtTKoPyZj5c
2932,38.8721536,-77.1036141,Kong Hey-Jin MD,"200 North Glebe Road, Arlington",ChIJ65g97h-0t4kR1kkjDyZaVPw
2933,38.8560688,-77.1133507,"Dr. Anhvu Nguyen, DDS","5015 Columbia Pike, Arlington",ChIJ52VszAe0t4kRsZnpn-fG_0o
2934,38.8724272,-77.1034059,"Dr. Wendy N. Schwartz, MD","200 North Glebe Road, Arlington",ChIJ65g97h-0t4kRogB1ltwEeu0
2935,38.8539658,-77.1173968,Arlington Pediatric Dentistry,"5500 Columbia Pike Suite A, Arlington",ChIJxymvB_azt4kRj2Vds05wVyA
2936,38.8629558,-77.0869316,Cooper Betsy J MD,"927 South Walter Reed Drive #12, Arlington",ChIJQ-aVS7q2t4kRoFDiKCCpCiE
2937,38.86479,-77.07990099999999,Carpousis & Prasad: Carpousis Dean P MD,"2001 Columbia Pike # 131, Arlington",ChIJe51hrLi2t4kRH7DU7Golv1E
2938,38.8505896,-77.09896959999999,Spread the Health LLC,"4195 South Four Mile Run Drive, Arlington",ChIJF3RmVlOxt4kRgQafkDaPtSo
2939,38.8721176,-77.1036225,Premier Primary Care Physicians PC,"200 North Glebe Road Suite 300, Arlington",ChIJv-ve7R-0t4kRPbks6AaQX4E
2940,38.8904393,-77.128214,"Aaron Ben Pearl, DPM (Arlington Foot & Ankle Center)","1715 North George Mason Drive #407, Arlington",ChIJUTLOgkm0t4kRwkCpZTEyoLs
2941,38.89026049999999,-77.1283328,Arlington Foot and Ankle,"1715 North George Mason Drive #407, Arlington",ChIJUTLOgkm0t4kR2muuoz1hspo
2942,38.8904393,-77.128214,"Derek H. Ochiai, M.D.","1715 North George Mason Drive #504, Arlington",ChIJUTLOgkm0t4kR7-Ncg_Q7TGw
2943,38.89040539999999,-77.12824719999999,"Dr. Diego I. Kuperschmit, MD","1715 North George Mason Drive # 204, Arlington",ChIJUTLOgkm0t4kRzaz-bYpzpwo
2944,38.890436,-77.1281962,Lawrence Ballon MD,"1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRRGZN-NiWvbQ
2945,38.89043900000001,-77.128214,Herman Gabriel B MD,"1715 North George Mason Drive STE 204, Arlington",ChIJUTLOgkm0t4kRJ4KI_oCiSsU
2946,38.8903582,-77.1283016,Nirschl Orthopaedic Center for Sports Medicine and Joint Reconstruction,"1715 North George Mason Drive #504, Arlington",ChIJUTLOgkm0t4kRjo0AGHP6nZ0
2947,38.890315,-77.12825099999999,"Dr. Robert P. Nirschl, MD, MS","1715 North George Mason Drive #504, Arlington",ChIJUTLOgkm0t4kRvvnkCmOJCVc
2948,38.89040539999999,-77.12824719999999,Metropolitan Surgical Associates: Sandiford John A MD,"1715 North George Mason Drive # 403, Arlington",ChIJUTLOgkm0t4kRvDe7tpdY8Ys
2949,38.89041599999999,-77.1282291,Gupta Pradeep K MD,"1715 North George Mason Drive #204, Arlington",ChIJUTLOgkm0t4kRSHJQNrcKp8w
2950,38.89040539999999,-77.12824719999999,"Dr. Catherine A. Lischwe, MD","1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kR29dkQDjDQAg
2951,38.89040539999999,-77.12824719999999,"Dr. Mohammad Z. Iqbal, MD","1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRlszj5X9vNhY
2952,38.8903532,-77.1284005,Cornea Consultants,"1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kR5fz3hq-ac70
2953,38.8892481,-77.1280872,Arlington Eye Center: Gaspar Maurice L MD,"1635 North George Mason Drive # 100, Arlington",ChIJARn_pkm0t4kRHLv6egycTu8
2954,38.89040539999999,-77.12824719999999,"See Clearly Vision: John G. Yassin, MD","1715 North George Mason Drive # 206, Arlington",ChIJUTLOgkm0t4kRWsFMHysrlwM
2955,38.8904393,-77.128214,Nirschl Orthopaedic Center for Sports Medicine & Joint Reconstruction,"1715 North George Mason Drive #504, Arlington",ChIJUTLOgkm0t4kRERld_3C26-A
2956,38.89040539999999,-77.12824719999999,"Dr. Thien-Giang Bach-Huynh, MD","1715 North George Mason Drive, Arlington",ChIJsR-fVki0t4kRLN7ZNVRpaDM
2957,38.89040539999999,-77.12824719999999,Retina Centers Of Washington,"1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRur7Eg9oopfg
2958,38.8904121,-77.1281974,"Dr. Toufic S. Melki, MD","1715 North George Mason Drive # 101, Arlington",ChIJUTLOgkm0t4kRU0iEPqeUY1U
2959,38.8890757,-77.128162,"Dr. John P. McConnell, MD","1635 North George Mason Drive #310, Arlington",ChIJARn_pkm0t4kRKSd-voUeJuY
2960,38.8892481,-77.1280872,Commonwealth Orthopaedics PC: Santangelo Robert P MD,"1635 North George Mason Drive # 310, Arlington",ChIJARn_pkm0t4kRkYJGv0FeBCg
2961,38.8892481,-77.1280872,"Dr. Bridgett L. Casadaban, MD","1625 North George Mason Drive #474, Arlington",ChIJARn_pkm0t4kR7hrPdKPw5kU
2962,38.8890557,-77.12817799999999,"Dr. Jean-Paul Pinzon, DO","1635 North George Mason Drive # 310, Arlington",ChIJARn_pkm0t4kR477OdSBEp-w
2963,38.8892481,-77.1280872,Commonwealth Orthopaedics PC: Ritter Michele L MD,"1635 North George Mason Drive # 310, Arlington",ChIJARn_pkm0t4kRv84hMid5o3Y
2964,38.8892481,-77.1280872,Commonwealth Orthopaedics PC: Bazaz Lokesh Kuma MD,"1635 North George Mason Drive # 310, Arlington",ChIJARn_pkm0t4kR5IoV92irj7Q
2965,38.8486373,-77.076382,Branche III George C MD,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRm3DTQ_-ezTY
2966,38.8487176,-77.0765657,Anderson Orthopedic Clinic,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRjuzYkVl70c4
2967,38.8358925,-77.0987018,Acupuncture & Herbal Healing Center,"4900 31st Street South Suite B, Arlington",ChIJz04uZtyzt4kRwg7zuMthc3I
2968,38.8486304,-77.0763187,"Jeffrey L. Lovallo, MD","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRbQHC7vCnWnM
2969,38.8486304,-77.0763187,Engh Gerard a MD,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRrLKNfFN07UA
2970,38.8486303,-77.0763187,Sameer H Nagda MD,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRplhGiE2DE7w
2971,38.8486303,-77.0763187,"Kari S. Hall, MS","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRpVWFQ5cvDwI
2972,38.8484961,-77.0762112,"Dr. Kevin B. Fricka, MD","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRAhok0FPk63E
2973,38.8484961,-77.0762112,"Dr. William G. Hamilton, MD","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kR2PoTTI8L7Zs
2974,38.8486303,-77.0763187,"Kristin A. Duff, PA","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kR-eHmnGlD49A
2975,38.8484961,-77.0762112,"Nitin Goyal, M.D.","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kReJSLvmJLZQs
2976,38.8486303,-77.0763187,Center For Joint Replacement,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRiuV0Gs-scJg
2977,38.8484961,-77.0762112,"Dr. John L. Albrigo, MD","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kReoL_pnMlACI
2978,38.8486304,-77.0763187,Corey J. Wallach MD,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRPrA8T9b7R28
2979,38.8484961,-77.0762112,"Dr. Matthew M. Buchanan, MD","2445 Army Navy Drive, Arlington",ChIJFV3A0DSxt4kRRn3vhXmE3rE
2980,38.8484961,-77.0762112,"Kristen A. Speargas, PA","2445 Army Navy Drive, Arlington",ChIJFV3A0DSxt4kR04oJ8_CdicM
2981,38.8486199,-77.0763679,"Ashlee A. Gray, ATC","2445 Army Navy Drive Suite 300, Arlington",ChIJXcK7KzWxt4kRozbbffRQTKo
2982,38.8484961,-77.0762112,"Dr. William A. Hanff, MD","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kR476iQf2_0Ho
2983,38.8486199,-77.0763679,Engh Jr Charles a MD,"2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRnd4h4x7Gje0
2984,38.8484961,-77.0762112,"Dr. Peter N. Ramsey, MD","2445 Army Navy Drive, Arlington",ChIJXcK7KzWxt4kRu72s6xg73U4
2985,38.8965799,-77.1348084,"Advent Health Group, P.C.","5275 Lee Highway #302, Arlington",ChIJP_1pfyi0t4kRxpwWYzTG_RA
2986,38.89040539999999,-77.12824719999999,Heart Care Of Virginia,"1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRdP6sXnXxUOA
2987,38.8904393,-77.128214,"Howard Zahalsky, MD","1715 North George Mason Drive #501, Arlington",ChIJUTLOgkm0t4kRH7lLQl8WNDc
2988,38.8904393,-77.128214,"Dr. Courtney R. Herbert, MD","1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRgenC5YnlB9Y
2989,38.890436,-77.128196,Saberinia Massoud MD,"1715 North George Mason Drive #408, Arlington",ChIJUTLOgkm0t4kRVTyoNxRCSSM
2990,38.8904393,-77.128214,"Dr. Robert E. Morton, MD","1715 North George Mason Drive # 204, Arlington",ChIJUTLOgkm0t4kRxTMFOQ4Mxlc
2991,38.8904121,-77.1281974,"Dr. William G. Franklin, MD","1715 North George Mason Drive #107, Arlington",ChIJUTLOgkm0t4kR38CLQBxb5lM
2992,38.89043909999999,-77.1282137,"Sandra Caskie, MD","1715 North George Mason Drive #302, Arlington",ChIJUTLOgkm0t4kRPwmtFk23uk4
2993,38.89040539999999,-77.12824719999999,Arlington Eye Care: Ziayee A Wali MD,"1715 North George Mason Drive # 207, Arlington",ChIJUTLOgkm0t4kROl-oeQtZWYQ
2994,38.898944,-77.11802999999999,Mary E. Gregory DDS,"4500 Old Dominion Drive, Arlington",ChIJx8uTP8y1t4kRu_yMSP4fAZY
2995,38.890415,-77.12819300000001,"C. Clay Wellborn, M.D.","1715 North George Mason Drive # 504, Arlington",ChIJUTLOgkm0t4kRzjX3L6TPA9Q
2996,38.89040539999999,-77.12824719999999,"Dr. James P. Lamberti, MD","1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRENzizpJBLPQ
2997,38.890405,-77.128247,Capital Women's Care,"1715 North George Mason Drive suite 302, Arlington",ChIJUTLOgkm0t4kRJIu_plGMe8E
2998,38.89038719999999,-77.1282649,"Dr. Miriam J. Cusicanqui Monrroy, MD","1715 North George Mason Drive #501, Arlington",ChIJP_1pfyi0t4kRvPAxuG44GLE
2999,38.8904393,-77.128214,Kim Nancy C MD,"1715 North George Mason Drive # 205, Arlington",ChIJUTLOgkm0t4kRt4UwgyJuZTI
3000,38.8904393,-77.128214,Pease Alison F MD,"1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRrIMjYXqBRu8
3001,38.8904393,-77.128214,"Dr. David M. Antonetti, MD","1715 North George Mason Drive # 307, Arlington",ChIJUTLOgkm0t4kRsN_SjfeFCbQ
3002,38.89043909999999,-77.1282137,"Dr. Kathryn A. Dreger, MD","1715 North George Mason Drive #306, Arlington",ChIJUTLOgkm0t4kRhFiXKUqXZ3k
3003,38.89040539999999,-77.12824719999999,"Dr. Rajesh K. Rajpal, MD","1715 North George Mason Drive, Arlington",ChIJUTLOgkm0t4kRwNRd3wLbCWA
3004,38.89040539999999,-77.12824719999999,Gastroenterology Center: Trinh Truc MD,"1715 North George Mason Drive # 204, Arlington",ChIJUTLOgkm0t4kRLRtDucZv8dI
3005,38.9105479,-77.0743894,"Dr. Daniel Swerdlow, MD","3800 Reservoir Road North West, Washington, DC 20007, Washington",ChIJdYdXbD-2t4kRV8Fo5l12Aq0
3006,38.9105479,-77.0743894,"Dr. Eric Glasser, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRD7pfNIj0OA4
3007,38.9105479,-77.0743894,"Dr. Rosa Sherafat-Kazemzadeh, MD","3800 Reservoir Road Northwest, Washington",ChIJ5Yb2bD-2t4kRwS24gJjxZT4
3008,38.9105479,-77.0743894,"Dr. Charlotte L. Dillis, MD","3800 Reservoir Rd NW, Washington",ChIJdYdXbD-2t4kRYgAz0ZI2JGU
3009,38.9105479,-77.0743894,Georgetown University Hospital: Jarris Yumi S MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRfliQ6BERX4M
3010,38.9105479,-77.0743894,Georgetown University Hospital: Ascher Susan M MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRAxpND1-U1jM
3011,38.9105479,-77.0743894,"Dr. Maris S. Legarda, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRFwpWvfFwTdo
3012,38.9105479,-77.0743894,Georgetown University Hospital: Homayouni Navid R MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRv1ofoJnT__w
3013,38.9105479,-77.0743894,"Dr. Meghann D. Kirk, MD","3800 Reservoir Road North West, Washington, DC 20007, Washington",ChIJdYdXbD-2t4kRPgIiJbLEdSE
3014,38.9105479,-77.0743894,Richert John R MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR8YpF82KolKc
3015,38.9105479,-77.0743894,"Dr. Faye C. Laing, MD","3800 Reservoir Rd NW, Washington",ChIJdYdXbD-2t4kR8Olf7SwlqM8
3016,38.9105479,-77.0743894,"Dr. Vanessa W. Wong, MD","3800 Reservoir Road Northwest, Washington",ChIJ5Yb2bD-2t4kRQmf8LAVh4cw
3017,38.9105479,-77.0743894,Sheikh Anwer MD,"3800 Reservoir Road Northwest # 2005, Washington",ChIJdYdXbD-2t4kR-xp6TkDvBDk
3018,38.9105479,-77.0743894,"Dr. Kumudhini Hendrix, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR7_WQyQlXiyc
3019,38.9105479,-77.0743894,Yatsiv Ido MD,"3800 Reservoir Rd NW Rm 5414, Washington",ChIJdYdXbD-2t4kRCfL0xcHe7Hg
3020,38.8839354,-77.1694788,"Dr. Susan P. Brown, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRIP3X1HLJdcw
3021,38.8839,-77.1697334,"Rebecca Radcliffe, PA","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kR3ytVcxEXCYU
3022,38.8839,-77.1697334,"Vu Nguyen, MD | Kaiser Permanente","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kROSv2kyJoUtc
3023,38.8839,-77.1697334,Kaiser Permanente Health Care: Woldu Gebrewahid MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kREPK5z7CLnxQ
3024,38.8839,-77.1697334,Kaiser Permanente Health Care: Nguyen Hien MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRmCjNwNrCtV8
3025,38.8839,-77.1697334,Bradley J. Winston MD,"2021 K Street Northwest #500, Washington",ChIJN90nQOq0t4kRlwFFrdAcHU8
3026,38.8839,-77.1697334,Ward Franklin R MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRz2qQZah0ISc
3027,38.8838506,-77.1697313,"Weijia Z. Duvall, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRXWISKvkwSAc
3028,38.8839,-77.1697334,Kaiser Permanente Health Care: Brown Margaret A MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRm6CMaNZR0z0
3029,38.8839,-77.1697334,Bhatnagar Rohit MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRNlwqPhWbd9w
3030,38.8837819,-77.16968059999999,Boardman Barbara MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRUt1a_ORyjiw
3031,38.8837819,-77.16968059999999,"Dr. David M. Cooley Jr, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kR_QYU1E_BnMA
3032,38.8837918,-77.1695996,Snyder Mark H MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRA6nSg2vE-_k
3033,38.8837819,-77.16968059999999,"Linda M. Cardinal, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRHCel3Gn_48Q
3034,38.8262346,-77.0589216,Parkhurst Associates,"118 East Del Ray Avenue, Alexandria",ChIJbUfcWcS3t4kRlCWzuzNhxY4
3035,38.8162249,-77.0719611,"Regina J. Kasun, ANP","2729 King Street, Alexandria",ChIJlZ_vQw6xt4kROom9n_v_YEk
3036,38.820566,-77.0546729,Cardenas Ana J,"415 East Monroe Avenue, Alexandria",ChIJZdqOI-Kwt4kRcG2UA_LQ9sA
3037,38.8205712,-77.0546727,"Blen A. Abdi, FNP","415 East Monroe Avenue, Alexandria",ChIJZdqOI-Kwt4kRIVKRuBen-nQ
3038,38.8175383,-77.04242289999999,"Matt Irwin, M.D., M.S.W.","1240 North Pitt Street, Alexandria",ChIJGVt2kpe0t4kR0cFDwEgUtJs
3039,38.813703,-77.043403,Old Town Smiles,"500 Montgomery Street #250, Alexandria",ChIJyfjdPfCwt4kRFvy7OxzdEXA
3040,38.8149198,-77.03977019999999,Coleman Norman D.D.S. M.S. Oral Surgery,"1001 North Fairfax Street #100, Alexandria",ChIJ7wD39PGzt4kRDAjBJP3nkkA
3041,38.810242,-77.0462019,Metro Washington Orthopaedic,"516 North Washington Street, Alexandria",ChIJ93lVGPqwt4kRaZu7L9jVv-w
3042,38.809025,-77.04583079999999,Metropolitan Washington Ortho: Azer Nigel M MD,"417 North Washington Street, Alexandria",ChIJa_cY7vmwt4kRMLrSkjEP6yI
3043,38.816906,-77.041573,Court Eleanor MD,"1117 North Pitt Street # 3A, Alexandria",ChIJYRo7Vu6wt4kRuH91Nr8o7Lc
3044,38.81161139999999,-77.0458785,Center for Esthetic Dentistry,"624 North Washington Street, Alexandria",ChIJ_z2Gb_qwt4kR0ukDl-vJpMY
3045,38.8124784,-77.0427406,"Elaine A. Macchio, MS","400 Madison Street, Alexandria",ChIJp90vUvCwt4kRlO9DnOnroYI
3046,38.8224501,-77.1049983,"Matthew Poggi, MD","4320 Seminary Road, Alexandria",ChIJjUGoMtizt4kR01iuWoQCWSM
3047,38.8224501,-77.1049983,"Thomas H. Clark, MD","4320 Seminary Road, Alexandria",ChIJjUGoMtizt4kRO7fDywVMxbo
3048,38.8224501,-77.1049983,"Joseph B. Marfori, MD","4320 Seminary Road, Alexandria",ChIJjUGoMtizt4kRTE3sGiv4ClY
3049,38.8224501,-77.1049983,"Fatisha E. Gayton, MD","4320 Seminary Road, Alexandria",ChIJjUGoMtizt4kREH2OGlaM0FA
3050,38.8224501,-77.1049983,"Dr. Thomas M. DO, MD","4320 Seminary Road, Alexandria",ChIJjUGoMtizt4kRrZvzAX4J2lM
3051,38.8256485,-77.0959319,Kraut Bruce H MD,"1200 N Quaker Ln, Alexandria",ChIJ1at40mixt4kRAmJx_MQiVYM
3052,38.8256485,-77.0959319,Bravo Adrianna M MD,"1200 N Quaker Ln, Alexandria",ChIJ1at40mixt4kRXT_b5tk3XG0
3053,38.8359186,-77.09852939999999,Wember David G MD,"4910 31st Street South A, Arlington",ChIJj24_zl6xt4kRTudlz39Omqk
3054,38.81795099999999,-77.101173,"Melanie A. Bauer, MA","1000 Street Stephens Road, Alexandria, VA 22304, Alexandria",ChIJe-tGmH2xt4kR8N11FqVhZso
3055,38.8328048,-77.09980809999999,Van Dorn Pediatrics PC,"2500 North Van Dorn Street # 102, Alexandria",ChIJ7-I0NV6xt4kRVbq862yzqBU
3056,38.8359186,-77.09852939999999,"Dr. Michael J. Porvaznik, DO","4910 31st Street South A, Arlington",ChIJj24_zl6xt4kRZd25MToOnJs
3057,38.8044539,-77.0923349,Delgado & Kuzmik,"3601 Eisenhower Avenue Suite 250, Alexandria",ChIJ07r3n4Sxt4kR6szKu2fSHGk
3058,38.807757,-77.079605,"Mohammed Elbash, MD","2849 Duke Street, Alexandria",ChIJDYNF95-xt4kRk6nBP6RWraQ
3059,38.78667,-77.06943,Doctor Laura Robinette MD,"6020 Richmond Highway #102, Alexandria",ChIJrwRv9cext4kRO21E7LvgMFo
3060,38.801377,-77.0667898,"Deborah A. Stokes, PHD","2121 Eisenhower Avenue, Alexandria",ChIJWeg0Sa-xt4kRIKFfFOQ_Kuo
3061,38.80774799999999,-77.07934589999999,Aria Nancy MD,"2865 Duke Street, Alexandria",ChIJr4HEAqCxt4kRu-C8KayOzwE
3062,38.7905938,-77.059189,Orthopedic Medicine of Alexandria,"5845 Richmond Highway #400, Alexandria",ChIJCYh6fbOxt4kRX-xDrtGBV7s
3063,38.807748,-77.079346,James J Aria Md,"2865 Duke Street, Alexandria",ChIJr4HEAqCxt4kRCB1YnRD6LSg
3064,38.7926445,-77.0846265,Telegraph Corner Family Medicine,"3111 Telegraph Corner Lane, Alexandria",ChIJOTmmD5Sxt4kR1MfTeoBPKQw
3065,38.7926341,-77.0846399,"Dr. Brian C. Carty, MD","3111 Telegraph Corner Lane, Alexandria",ChIJOTmmD5Sxt4kRfzBguhOXwbA
3066,38.7926445,-77.0846265,Telegraph Corner Family Medicine: Garber Vera MD,"3111 Telegraph Corner Lane, Alexandria",ChIJOTmmD5Sxt4kRIqQiBLMpnvY
3067,38.8020086,-77.0680328,Journal of Clinical Oncology,"2318 Mill Road # 800, Alexandria",ChIJpxvDq6ixt4kRRnVC5wPAJO8
3068,38.7926445,-77.0846265,My doctor Taylor Priscilla MD,"3111 Telegraph Corner Lane, Alexandria",ChIJOTmmD5Sxt4kRBF5mFXW80-M
3069,38.80116150000001,-77.0680939,"Dr. Pawanjit S. Sarkaria, MD","2251 Eisenhower Avenue, Alexandria",ChIJuzEW-KWxt4kRrYh05kvpiNI
3070,38.8072617,-77.078982,Ubelhart Charles R MD,"2805 Duke Street, Alexandria",ChIJO3_N4SBPtokR89fkg4gwYwo
3071,38.801377,-77.0667898,"Gail F. McCurry, LCSW","2121 Eisenhower Avenue Suite 402, Alexandria",ChIJWeg0Sa-xt4kR6mC1GltUNN0
3072,38.801377,-77.0667898,"Bonita Lillie, RD","2121 Eisenhower Avenue Suite 200, Alexandria",ChIJWeg0Sa-xt4kR_RD-pWH8nJU
3073,38.80140619999999,-77.0668385,Dr Kathleen Thompson,"2121 Eisenhower Avenue, Alexandria",ChIJWeg0Sa-xt4kRoJ4p-HInm2U
3074,38.7926445,-77.0846265,"Dr. Jane E. Nelson, MD","3111 Telegraph Corner Lane, Alexandria",ChIJOTmmD5Sxt4kRwBRs5YcCHyM
3075,38.78667009999999,-77.0694299,Molinares-Sosa Alexandra MD,"6020 U.S. 1, Alexandria",ChIJrwRv9cext4kR7Mbvy75fsQI
